,wehen,,,v,blow,دمیدن
,verwehen,,,v,blow away,با باد پراکنده شدن
,wegnehmen,,,v,take,برداشتن
,weiterlernen,,,v,continue learning,یادگیری را ادامه دادن
,weiterzahlen,,,v,continue paying,پرداخت را ادامه دادن
,zählen,,,v,to count,شمردن
,zurückzählen,,,v,count down,وارونه شمردن
,fein,,,adj,fine,خوب
,stockfrisch,,,adj,brand new,یکسره نو
,gehoben,,,adj,elevated,باشکوه
,haptisch,,,adj,haptic,لمسی
,hauptsächlich,,,adj,primarily,بنیادی
,mündlich,,,adj,orally,گفتاری
,schriftlich,,,adj,written,نوشتاری
,rot,,,adj,red,قرمز
,pantomimisch,,,adj,pantomime,اشاره بازی
,ständig,,,adj,constant,پایدار
,wach,,,adj,awake,بیدار
,einerseits,,,adv,on the one hand,از یک طرف
,andererseits,,,adv,on the other hand,از سوی دیگر
,daneben,,,adv,alongside,در کنار
,weitgehend,,,adj,extensive,گسترده
,aufgrund,,,adv,because of,بر اساس
,aufrecht,,,adj,upright,ایستاده
,außerhalb,,,prep,outside,بیرون
,innerhalb,,,prep,within,درون
,jedoch,,,adv,however,با این حال
,aufgrund dessen,,,p,as a result of this,در نتیجه این
,Bock haben,,,p,i'm up for it,من آماده‌ام برای این کار
,es geht,,,p,it works,پذیرفتنی است
,Ende,,,,end,پایان
